date,aqi,pm25,pm10,temperature_max,temperature_min,precipitation,wind_speed,pressure,temperature,humidity,pressure_weather,wind_speed_weather,precipitation_weather,ocean_temp,salinity,chlorophyll,current_speed,wave_height,region,pollution_level
2024-02-22 18:37:18.171099,70.98786616846422,32.001865204638776,36.854604116887444,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-23 18:37:18.171099,68.27660359820544,34.923633298807815,45.5980432332928,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-24 18:37:18.171099,82.86215898830325,33.399577480716324,45.29917177660442,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-25 18:37:18.171099,88.56897581865282,32.77864130644076,60.03318649542088,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-26 18:37:18.171099,71.161961214976,31.772525155494833,44.71316753948844,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-27 18:37:18.171099,96.16617015030486,42.44088492551656,51.00902672002708,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-28 18:37:18.171099,73.39045055109801,28.93920188372801,37.97078958914561,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-02-29 18:37:18.171099,98.48963113819781,30.773640346516387,72.76434084002476,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-01 18:37:18.171099,97.52305568462685,41.852440154755,58.97177810181293,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-02 18:37:18.171099,83.8678109873574,25.46689507435869,44.88274797316013,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-03 18:37:18.171099,78.34236844361949,23.9676801405499,37.96774501330563,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-04 18:37:18.171099,74.5884333071542,22.252102057105386,52.291161435452494,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-05 18:37:18.171099,85.02847555515491,27.97428984505995,51.266190992308914,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-06 18:37:18.171099,73.21715415971622,20.510208779292743,48.04035623504002,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-07 18:37:18.171099,81.25660386671098,34.19965780054692,35.4777434078409,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-08 18:37:18.171099,73.34694376242315,25.083951078402237,51.649007452047684,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-09 18:37:18.171099,47.643901917448616,24.612723897175563,21.385405688627788,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-10 18:37:18.171099,79.07494458386056,29.889396500656602,40.03830999412602,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-11 18:37:18.171099,65.82999918444777,21.164071227396775,47.669314016846585,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-12 18:37:18.171099,69.93131465835475,26.222983131741092,37.53326503037587,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-13 18:37:18.171099,86.78701653091537,46.11437986262703,63.54337074941033,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-14 18:37:18.171099,86.44924093834756,30.56313989305481,53.13009326537824,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-15 18:37:18.171099,71.63660473003819,30.988958934467842,45.83630362654286,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-16 18:37:18.171099,83.42925436036667,28.304379893591612,63.87208871454999,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-17 18:37:18.171099,66.80976854828583,31.32930497820113,40.56036352809158,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-18 18:37:18.171099,64.67871544151205,26.17792190374797,24.912931957260426,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-19 18:37:18.171099,74.00103148589358,29.955792533183015,47.460900254820714,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-20 18:37:18.171099,71.90131146875594,38.43446747856848,28.065869764040286,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-21 18:37:18.171099,69.8718665435335,21.704618800578018,39.504190633045596,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-22 18:37:18.171099,78.1877846308719,31.629353706545754,55.58784368427315,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-23 18:37:18.171099,82.07575496717611,38.92934044629182,64.80497897926034,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-24 18:37:18.171099,78.65529485889766,33.033430788953766,49.21762007134842,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-25 18:37:18.171099,58.24026185862238,25.41063071688146,24.388530552234222,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-26 18:37:18.171099,59.0464514227514,28.816258845478636,32.913180704939904,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-27 18:37:18.171099,74.00276051802236,30.68953145500465,40.26736620319398,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-28 18:37:18.171099,58.508821851348216,27.292611260988213,29.14740542093575,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-29 18:37:18.171099,74.71026344496975,28.58484961393978,47.40132658130679,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-30 18:37:18.171099,66.56910352003509,27.528759892724104,19.325115078819938,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-03-31 18:37:18.171099,68.68725273057215,34.049533730593836,46.07826325572884,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-01 18:37:18.171099,71.25642224110778,28.836279074939586,42.248520167785905,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-02 18:37:18.171099,71.15225189745388,27.73383477064898,45.66592864320398,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-03 18:37:18.171099,51.445640733392324,15.680544196102531,40.16295248136859,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-04 18:37:18.171099,87.96833711931623,36.31565681919522,48.2269268091629,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-05 18:37:18.171099,52.006547971812154,23.223787968921116,31.015378253926592,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-06 18:37:18.171099,64.36310610358154,28.549835882642707,24.928257856629514,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-07 18:37:18.171099,77.8654699802582,31.67958143475497,48.84951739774433,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-08 18:37:18.171099,37.03567216891753,15.424870305326426,29.553136245339115,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-09 18:37:18.171099,61.6576962538965,20.87272453981733,46.66705168783643,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-10 18:37:18.171099,70.40345726091282,20.72305654318304,52.56298313682552,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-11 18:37:18.171099,64.63720526090852,26.564403420075426,37.211184035638674,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-12 18:37:18.171099,82.48743194736011,41.497409148816935,52.45164793968679,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-13 18:37:18.171099,61.19895949441261,31.56272628882749,38.542086763749346,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-14 18:37:18.171099,50.79814079195574,20.008008984967717,23.45433545139371,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-15 18:37:18.171099,67.42701796171515,24.07722764706402,33.72680837981475,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-16 18:37:18.171099,76.33651799269148,14.623996383273939,54.3976646017867,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-17 18:37:18.171099,73.39478091593409,34.46703739104383,37.066379255830945,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-18 18:37:18.171099,90.353905812867,41.32866720492049,57.11367711112016,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-19 18:37:18.171099,72.59682151151381,29.813299724089575,45.73688331092482,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-20 18:37:18.171099,43.56048297397521,26.89615394462905,14.807340191058717,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-21 18:37:18.171099,54.34772131767015,14.706192797518744,53.375684149898646,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-22 18:37:18.171099,64.49582313237941,20.844960225290848,49.532797611757104,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-23 18:37:18.171099,58.89695531861699,19.33202270298498,30.969091161862405,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-24 18:37:18.171099,62.90158645050633,22.754275112755668,38.88388596838266,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-25 18:37:18.171099,62.67712330380868,35.09456253845739,32.03109626642656,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-26 18:37:18.171099,35.31900771657388,13.041640779224714,28.30859120698484,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-27 18:37:18.171099,51.27544349162598,12.195459842009166,25.025995560424118,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-28 18:37:18.171099,60.017583275219344,21.05996563759754,30.22819534849292,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-29 18:37:18.171099,54.21319722246593,15.711908313066068,35.01794324665059,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-04-30 18:37:18.171099,61.80730379313877,25.71208037601779,37.76123604235861,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-01 18:37:18.171099,53.54737784331612,26.127069268722398,26.830026866329117,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-02 18:37:18.171099,49.44849174670932,20.310262327687948,34.875946680878386,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-03 18:37:18.171099,72.75962644145227,26.947700976627335,39.742985945147105,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-04 18:37:18.171099,56.60199711902549,27.954007846654008,27.153906436162494,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-05 18:37:18.171099,54.21887960056003,15.94184456650175,23.501520279038125,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-06 18:37:18.171099,51.19838832046666,21.67054787251469,38.62475905082875,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
2024-05-07 18:37:18.171099,57.20611976267278,23.09798402811787,45.72377479385194,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,indian,55.0
