date,aqi,pm25,pm10,temperature_max,temperature_min,precipitation,wind_speed,pressure,temperature,humidity,pressure_weather,wind_speed_weather,precipitation_weather,ocean_temp,salinity,chlorophyll,current_speed,wave_height,region,pollution_level
2024-01-15 14:54:29.761847,49.98641503430767,15.677545054704236,27.612927156724282,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-16 14:54:29.761847,48.90670270383015,21.500109734897144,38.02070817271374,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-17 14:54:29.761847,73.29704867277707,24.808634364983412,40.52652272623817,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-18 14:54:29.761847,68.89435920977822,20.091866772492136,45.227808720280194,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-19 14:54:29.761847,52.8540451637494,15.722427721185362,35.266812365432514,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-20 14:54:29.761847,67.70172016184087,23.726605319487966,42.83299954841758,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-21 14:54:29.761847,52.336358801257575,21.253549601040344,15.937149110841586,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-22 14:54:29.761847,67.26620196008248,22.917341813947083,27.272100253411082,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-23 14:54:29.761847,41.4128743203719,15.728059351643875,7.279886783947873,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-24 14:54:29.761847,61.532991877476945,18.377885214830226,47.83010093186676,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-25 14:54:29.761847,65.57308426058611,20.30161773569847,48.95250394789382,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-26 14:54:29.761847,55.383610706230606,18.12181568412601,37.841580332764295,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-27 14:54:29.761847,75.04388166677109,25.46961426762291,41.95188042214719,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-28 14:54:29.761847,37.25316823361738,18.24460691859262,26.865181938717345,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-29 14:54:29.761847,56.45930135911296,25.82925132968412,44.628262478063306,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-30 14:54:29.761847,62.41451874822714,19.20724006206795,30.87951981730399,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-01-31 14:54:29.761847,56.64484291359115,29.0311627380029,38.736269563349445,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-01 14:54:29.761847,71.31267668822646,32.89328659425562,38.74334379380717,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-02 14:54:29.761847,57.03249264327408,19.041774281100942,37.50380031078504,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-03 14:54:29.761847,64.42621895877431,26.56338704558692,45.39277324277552,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-04 14:54:29.761847,49.13729621920908,18.728127099869546,29.7663961555237,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-05 14:54:29.761847,63.61272702660374,26.228019014389478,34.331912128045865,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-06 14:54:29.761847,33.7234174970638,12.258435943488305,26.35184889565174,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-07 14:54:29.761847,42.14342643279821,12.592988790524805,36.43858468716249,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-08 14:54:29.761847,56.26540794885162,23.379997933872485,45.76959500567344,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-09 14:54:29.761847,64.18744976642282,28.645549479658236,34.31109157265581,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-10 14:54:29.761847,42.220326923348885,9.366945622459422,5.544225639397929,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-11 14:54:29.761847,65.63945233852479,27.818715742460768,46.559596815687115,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-12 14:54:29.761847,50.327440263954635,18.904286504792676,30.797360369677406,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-13 14:54:29.761847,47.078793562821986,21.130658893132082,14.803645284295072,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-14 14:54:29.761847,54.46990915866578,17.610591788304944,46.42914270003441,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-15 14:54:29.761847,54.09026708835483,24.596902264830476,25.296772301764012,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-16 14:54:29.761847,52.18599646045732,17.285619422110656,30.97335245948405,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-17 14:54:29.761847,50.07795816341746,18.032026155438828,28.521122057464954,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-18 14:54:29.761847,53.48959890499819,20.816123262130944,18.790424689627237,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-19 14:54:29.761847,35.35646943484336,8.628750119817253,37.34559272887205,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-20 14:54:29.761847,36.443822845660456,18.056335157527403,15.637486523949445,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-21 14:54:29.761847,58.63848836028865,18.844958964084462,47.98479576899655,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-22 14:54:29.761847,37.91057755335274,8.995240049215539,20.099713480450575,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-23 14:54:29.761847,42.22199637840295,19.60326116404761,25.47424447060904,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-24 14:54:29.761847,59.87901994279113,34.14143779875456,53.53084109192556,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-25 14:54:29.761847,41.29920183021542,6.506262531166971,28.045069626964978,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-26 14:54:29.761847,44.45343728971564,15.916362803685589,29.47706459926596,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-27 14:54:29.761847,39.93783406154655,13.512980686725802,15.710511637628962,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-28 14:54:29.761847,44.27356857846281,21.07967484297022,41.78494979973604,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-02-29 14:54:29.761847,49.05535512466592,26.392337385079237,35.26762535900089,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-01 14:54:29.761847,48.06765230991099,17.527138894501547,20.506612199740466,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-02 14:54:29.761847,60.098557738377735,26.441426012554366,38.81388194364132,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-03 14:54:29.761847,48.621662106306026,22.91539067658249,35.54459459456889,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-04 14:54:29.761847,56.64966597140469,23.672961054725814,23.79869605669194,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-05 14:54:29.761847,46.202874089275376,17.857682756375258,29.02556369004399,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-06 14:54:29.761847,44.0616416461428,12.151897926906278,25.846586017625743,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-07 14:54:29.761847,27.76999649556325,13.522827803876263,25.293211582263442,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-08 14:54:29.761847,40.38548869385021,20.39839936884492,18.62825544803927,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-09 14:54:29.761847,47.93631166136461,7.57437641465927,14.077764590359477,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-10 14:54:29.761847,39.13421819524502,19.793245811027866,23.464564037065617,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-11 14:54:29.761847,42.789107989740074,21.4930252574866,24.36905844562241,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-12 14:54:29.761847,33.71943445906766,15.110364894864205,16.62631412247989,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-13 14:54:29.761847,49.40681513661354,26.107398138858095,21.405453700737645,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-14 14:54:29.761847,40.11720248959606,22.706356746845707,24.4615343396344,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-15 14:54:29.761847,56.60430544861937,23.2215021321617,24.282247614994926,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-16 14:54:29.761847,49.74362837419939,14.254797464862463,37.36971069123879,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-17 14:54:29.761847,47.06128836742893,17.563752054441128,31.82055763794516,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-18 14:54:29.761847,57.44411634589335,20.493719415363888,44.01904051002322,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-19 14:54:29.761847,54.29966813945798,25.453306414832376,33.91169413688313,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-20 14:54:29.761847,53.581314125011176,22.116985478980986,40.16221239055792,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-21 14:54:29.761847,62.52365661968031,15.443042105095598,40.61192296546847,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-22 14:54:29.761847,58.97126834479325,36.471340331697476,24.23909102277479,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-23 14:54:29.761847,42.62764885221857,19.13503355388565,17.126354519151803,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-24 14:54:29.761847,22.400140645519336,13.328568432211881,9.337081094973996,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-25 14:54:29.761847,45.82314002581695,18.565036923409828,36.293014402527625,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-26 14:54:29.761847,50.00622242778276,23.855179808585344,42.29923138562351,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-27 14:54:29.761847,35.22801623163981,12.33719440059094,13.403986051449474,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-28 14:54:29.761847,43.09765397843635,14.884627551408993,41.49849823041281,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-29 14:54:29.761847,41.48751156868223,6.676239768586877,29.764319815765305,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-30 14:54:29.761847,55.92045205688875,21.63050355286134,31.150525779775624,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-03-31 14:54:29.761847,25.99723180922836,13.517293810668406,38.99227186456114,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-01 14:54:29.761847,45.74443361730128,13.380053269133185,33.89563685793629,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-02 14:54:29.761847,36.27995428197026,10.113720570525052,23.926890239378995,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-03 14:54:29.761847,40.06716244441021,15.283373944172194,32.75099038058656,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-04 14:54:29.761847,38.824645295641645,14.83624369531281,22.14267919959228,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-05 14:54:29.761847,48.60231871525703,24.313411364790415,34.38285817293215,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-06 14:54:29.761847,61.520746142313435,19.544208600335665,25.259436261736926,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-07 14:54:29.761847,36.95516025855739,13.46404537275118,19.87434489364405,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-08 14:54:29.761847,47.85744947000142,17.468263417246053,28.606355327318738,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-09 14:54:29.761847,34.47117190361598,11.79065020470114,20.039552467698574,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-10 14:54:29.761847,38.42932014101944,14.157117989968027,25.171804930250982,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-11 14:54:29.761847,37.34554338855077,13.844704557001627,21.01941491127804,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-12 14:54:29.761847,44.02173282224286,22.457394330873623,22.554516215855692,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-13 14:54:29.761847,42.057839862140526,13.213272305235758,36.09226127778656,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-14 14:54:29.761847,41.097945953076064,23.617050462196573,44.46959580563241,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-15 14:54:29.761847,26.137416951625106,13.312217196686085,18.86581643763325,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-16 14:54:29.761847,24.46627093913366,6.907536246282376,21.882012903965876,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-17 14:54:29.761847,33.02098606395736,20.71744995780556,6.13672396766138,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-18 14:54:29.761847,40.91084689078285,20.599258780037466,36.884058476451045,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-19 14:54:29.761847,14.104485050102486,6.4844646822323435,0.2817428588835682,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-20 14:54:29.761847,50.21411580487631,23.00502409767574,32.113516050025886,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-21 14:54:29.761847,40.67402076958266,3.930594832590957,43.272467399845326,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-22 14:54:29.761847,23.6058173021938,11.713650146699306,13.759107910790954,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-23 14:54:29.761847,58.27885701286267,20.556327491201245,36.41014245117584,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-24 14:54:29.761847,33.20700461026999,17.820013281893537,30.372887438240088,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-25 14:54:29.761847,53.98524407000316,27.90293225596048,33.00740628747078,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-26 14:54:29.761847,35.47002803993661,21.313120409548297,22.51915512734909,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-27 14:54:29.761847,29.342439654906414,16.47606094169533,21.46024765031368,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-28 14:54:29.761847,29.242677280082432,11.911323359372087,25.435039677611236,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-29 14:54:29.761847,31.706839818147326,16.84136922464813,20.929659587944393,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-04-30 14:54:29.761847,53.04319839934777,33.777388812459805,34.254835770738985,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-01 14:54:29.761847,0.0,0.7858783102155981,9.04029439772147,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-02 14:54:29.761847,32.02522038423132,16.988191126295735,20.238203695718063,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-03 14:54:29.761847,34.352127822322466,10.652818694340107,36.9299796978807,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-04 14:54:29.761847,52.303250987182714,29.288361609161164,15.798339047041987,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-05 14:54:29.761847,26.76072780405268,14.665229139629249,18.460319997080276,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
2024-05-06 14:54:29.761847,29.205333901186236,11.266483841222186,14.112095455498967,20.0,20.0,2.0,5.0,1013.25,20.0,60.0,1013.25,5.0,2.0,15.0,35.0,1.0,0.0,0.0,mediterranean,40.0
